1.399999999999999922e-09 6.999999999999999556e-01 3.199899999999999967e+00
5.000000000000000105e-09 2.500000000000000000e+00 4.999799999999999578e+00
5.640000000000000376e-09 2.500000000000000000e+00 4.999799999999999578e+00
6.920000000000000092e-09 2.500000000000000000e+00 4.999799999999999578e+00
9.479999999999999523e-09 2.500000000000000000e+00 4.999699999999999811e+00
1.460000000000000004e-08 2.500000000000000000e+00 4.999500000000000277e+00
2.483999999999999942e-08 2.500000000000000000e+00 4.999100000000000321e+00
4.531999999999999818e-08 2.500000000000000000e+00 4.998400000000000176e+00
8.628000000000000232e-08 2.500000000000000000e+00 4.996900000000000119e+00
1.682000000000000106e-07 2.500000000000000000e+00 4.993999999999999773e+00
3.320400000000000007e-07 2.500000000000000000e+00 4.988199999999999967e+00
6.597200000000000338e-07 2.500000000000000000e+00 4.976700000000000124e+00
1.315079999999999994e-06 2.500000000000000000e+00 4.953599999999999781e+00
2.625799999999999915e-06 2.500000000000000000e+00 4.907700000000000173e+00
5.247239999999999756e-06 2.500000000000000000e+00 4.817300000000000360e+00
1.049011999999999944e-05 2.500000000000000000e+00 4.641499999999999737e+00
1.933967752212000009e-05 2.500000000000000000e+00 4.358999999999999986e+00
2.818923504425000081e-05 2.500000000000000000e+00 4.093799999999999883e+00
3.703879256637000316e-05 2.500000000000000000e+00 3.844700000000000006e+00
4.424278761062000091e-05 2.500000000000000000e+00 3.653099999999999792e+00
4.424378761062000310e-05 2.000000000000000000e+00 3.153099999999999792e+00
4.424578761062000071e-05 1.000000000000000000e+00 2.153099999999999792e+00
4.424978761062000270e-05 -1.000000000000000000e+00 1.530299999999999994e-01
4.425278761062000250e-05 -2.500000000000000000e+00 -1.346999999999999975e+00
4.425358761061999748e-05 -2.500000000000000000e+00 -1.346999999999999975e+00
4.425518761062000099e-05 -2.500000000000000000e+00 -1.346899999999999986e+00
4.425838761062000123e-05 -2.500000000000000000e+00 -1.346899999999999986e+00
4.426478761062000171e-05 -2.500000000000000000e+00 -1.346799999999999997e+00
