2015-03-11	13:08
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
21328,963            -31,528            -87,338
21493,249            -31,609            -87,776
21658,838            -31,749            -87,374
21825,731            -31,834            -87,566
21993,928            -31,961            -87,449
22163,428            -32,043            -87,797
22334,233            -32,164            -87,330
22506,341            -32,249            -87,682
22679,754            -32,372            -87,670
22854,470            -32,466            -87,788
23030,490            -32,587            -87,979
23208,000            -32,693            -87,847
23386,814            -32,767            -87,739
23566,931            -32,880            -87,857
23748,539            -32,976            -87,871
23931,451            -33,077            -87,853
24115,853            -33,165            -87,849
24301,745            -33,271            -87,924
24488,941            -33,371            -87,995
24677,627            -33,473            -88,527
24867,803            -33,582            -88,048
