waveform	[0]		[1]	
t0	2015-03-11  12:47:50,670168		2015-03-11  12:40:16,948217	
delta t	4,000000E-7		0,000100	

time[0]	Y[0]	time[1]	Y[1]
2015-03-11  12:47:50,670168	-4,259104E-1	2015-03-11  12:40:16,948217	0,000000E+0
2015-03-11  12:47:50,670169	-4,259104E-1	2015-03-11  12:40:16,948317	0,000000E+0
2015-03-11  12:47:50,670169	-4,688284E-1	2015-03-11  12:40:16,948417	0,000000E+0
2015-03-11  12:47:50,670169	-4,259104E-1	2015-03-11  12:40:16,948517	0,000000E+0
2015-03-11  12:47:50,670170	-4,688284E-1	2015-03-11  12:40:16,948617	0,000000E+0
2015-03-11  12:47:50,670170	-4,259104E-1	2015-03-11  12:40:16,948717	0,000000E+0
2015-03-11  12:47:50,670171	-4,688284E-1	2015-03-11  12:40:16,948817	0,000000E+0
2015-03-11  12:47:50,670171	-4,688284E-1	2015-03-11  12:40:16,948917	0,000000E+0
2015-03-11  12:47:50,670171	-4,259104E-1	2015-03-11  12:40:16,949017	0,000000E+0
2015-03-11  12:47:50,670172	-4,259104E-1	2015-03-11  12:40:16,949117	0,000000E+0
2015-03-11  12:47:50,670172	-4,259104E-1	2015-03-11  12:40:16,949217	0,000000E+0
2015-03-11  12:47:50,670173	-4,259104E-1	2015-03-11  12:40:16,949317	0,000000E+0
2015-03-11  12:47:50,670173	-4,688284E-1	2015-03-11  12:40:16,949417	0,000000E+0
2015-03-11  12:47:50,670173	-4,688284E-1	2015-03-11  12:40:16,949517	0,000000E+0
2015-03-11  12:47:50,670174	-4,688284E-1	2015-03-11  12:40:16,949617	0,000000E+0
2015-03-11  12:47:50,670174	-4,259104E-1	2015-03-11  12:40:16,949717	0,000000E+0
2015-03-11  12:47:50,670175	-4,688284E-1	2015-03-11  12:40:16,949817	0,000000E+0
2015-03-11  12:47:50,670175	-4,259104E-1	2015-03-11  12:40:16,949917	0,000000E+0
2015-03-11  12:47:50,670175	-4,688284E-1	2015-03-11  12:40:16,950017	0,000000E+0
2015-03-11  12:47:50,670176	-4,688284E-1	2015-03-11  12:40:16,950117	0,000000E+0
2015-03-11  12:47:50,670176	-4,688284E-1	2015-03-11  12:40:16,950217	0,000000E+0
2015-03-11  12:47:50,670177	-4,688284E-1	2015-03-11  12:40:16,950317	0,000000E+0
2015-03-11  12:47:50,670177	-4,259104E-1	2015-03-11  12:40:16,950417	0,000000E+0
2015-03-11  12:47:50,670177	-4,259104E-1	2015-03-11  12:40:16,950517	0,000000E+0
2015-03-11  12:47:50,670178	-4,688284E-1	2015-03-11  12:40:16,950617	0,000000E+0
2015-03-11  12:47:50,670178	-4,688284E-1	2015-03-11  12:40:16,950717	0,000000E+0
